"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ITM00016252","1998-09-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  218","H,,S"
"ITM00016252","1998-09-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  159","H,,S"
"ITM00016252","1998-09-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  142","H,,S"
"ITM00016252","1998-09-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  141","H,,S"
"ITM00016252","1998-09-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  142","H,,S"
"ITM00016252","1998-09-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  146","H,,S"
"ITM00016252","1998-09-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  160","H,,S"
"ITM00016252","1998-09-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  147","H,,S"
"ITM00016252","1998-09-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  125","H,,S"
"ITM00016252","1998-09-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  116","H,,S"
"ITM00016252","1998-09-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  109","H,,S"
"ITM00016252","1998-09-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  128","H,,S"
"ITM00016252","1998-09-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  139","H,,S"
"ITM00016252","1998-09-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  145","H,,S"
"ITM00016252","1998-09-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  141","H,,S"
"ITM00016252","1998-09-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  179","H,,S"
"ITM00016252","1998-09-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  180","H,,S"
"ITM00016252","1998-09-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  159","H,,S"
"ITM00016252","1998-09-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  153","H,,S"
"ITM00016252","1998-09-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  153","H,,S"
"ITM00016252","1998-10-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  158","H,,S"
"ITM00016252","1998-10-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  160","H,,S"
"ITM00016252","1998-10-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  128","H,,S"
"ITM00016252","1998-10-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  136","H,,S"
"ITM00016252","1998-10-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  157","H,,S"
"ITM00016252","1998-10-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  184","H,,S"
"ITM00016252","1998-10-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  163","H,,S"
"ITM00016252","1998-10-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  147","H,,S"
"ITM00016252","1998-10-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  153","H,,S"
"ITM00016252","1998-10-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  160","H,,S"
"ITM00016252","1998-10-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  133","H,,S"
"ITM00016252","1998-10-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  134","H,,S"
"ITM00016252","1998-10-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  104","H,,S"
"ITM00016252","1998-10-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   92","H,,S"
"ITM00016252","1998-10-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  149","H,,S"
"ITM00016252","1998-10-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  164","H,,S"
"ITM00016252","1998-10-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  136","H,,S"
"ITM00016252","1998-10-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  153","H,,S"
"ITM00016252","1998-10-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  153","H,,S"
"ITM00016252","1998-10-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  126","H,,S"
"ITM00016252","1998-10-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  104","H,,S"
"ITM00016252","1998-10-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  122","H,,S"
"ITM00016252","1998-10-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  117","H,,S"
"ITM00016252","1998-10-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  121","H,,S"
"ITM00016252","1998-10-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  133","H,,S"
"ITM00016252","1998-10-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  120","H,,S"
"ITM00016252","1998-10-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  104","H,,S"
"ITM00016252","1998-10-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  122","H,,S"
"ITM00016252","1998-10-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  132","H,,S"
"ITM00016252","1998-10-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  142","H,,S"
"ITM00016252","1998-10-31","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  123","H,,S"
"ITM00016252","1998-11-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  113","H,,S"
"ITM00016252","1998-11-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  136","H,,S"
"ITM00016252","1998-11-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  124","H,,S"
"ITM00016252","1998-11-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  137","H,,S"
"ITM00016252","1998-11-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  152","H,,S"
"ITM00016252","1998-11-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  110","H,,S"
"ITM00016252","1998-11-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   75","H,,S"
"ITM00016252","1998-11-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   69","H,,S"
"ITM00016252","1998-11-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   96","H,,S"
"ITM00016252","1998-11-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   98","H,,S"
"ITM00016252","1998-11-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  114","H,,S"
"ITM00016252","1998-11-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   56","H,,S"
"ITM00016252","1998-11-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   47","H,,S"
"ITM00016252","1998-11-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   66","H,,S"
"ITM00016252","1998-11-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   93","H,,S"
"ITM00016252","1998-11-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   76","H,,S"
"ITM00016252","1998-11-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   33","H,,S"
"ITM00016252","1998-11-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   37","H,,S"
"ITM00016252","1998-11-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   15","H,,S"
"ITM00016252","1998-11-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -4","H,,S"
"ITM00016252","1998-11-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -23","H,,S"
"ITM00016252","1998-11-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -9","H,,S"
"ITM00016252","1998-11-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    4","H,,S"
"ITM00016252","1998-11-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   22","H,,S"
"ITM00016252","1998-11-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   31","H,,S"
"ITM00016252","1998-11-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   40","H,,S"
"ITM00016252","1998-11-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   42","H,,S"
"ITM00016252","1998-11-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   37","H,,S"
"ITM00016252","1998-11-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   44","H,,S"
"ITM00016252","1998-11-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   43","H,,S"
"ITM00016252","1998-12-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   42","H,,S"
"ITM00016252","1998-12-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   42","H,,S"
"ITM00016252","1998-12-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   46","H,,S"
"ITM00016252","1998-12-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   71","H,,S"
"ITM00016252","1998-12-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   63","H,,S"
"ITM00016252","1998-12-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   29","H,,S"
"ITM00016252","1998-12-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    1","H,,S"
"ITM00016252","1998-12-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -31","H,,S"
"ITM00016252","1998-12-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -9","H,,S"
"ITM00016252","1998-12-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    1","H,,S"
"ITM00016252","1998-12-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   41","H,,S"
"ITM00016252","1998-12-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   39","H,,S"
"ITM00016252","1998-12-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   71","H,,S"
"ITM00016252","1998-12-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   62","H,,S"
"ITM00016252","1998-12-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   71","H,,S"
"ITM00016252","1998-12-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   77","H,,S"
"ITM00016252","1998-12-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   57","H,,S"
"ITM00016252","1998-12-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   51","H,,S"
"ITM00016252","1998-12-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   61","H,,S"
"ITM00016252","1998-12-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   57","H,,S"
"ITM00016252","1998-12-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   54","H,,S"
"ITM00016252","1998-12-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   11","H,,S"
"ITM00016252","1998-12-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -8","H,,S"
"ITM00016252","1998-12-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    8","H,,S"
"ITM00016252","1998-12-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    6","H,,S"
"ITM00016252","1998-12-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   25","H,,S"
"ITM00016252","1998-12-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   52","H,,S"
"ITM00016252","1998-12-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   57","H,,S"
"ITM00016252","1998-12-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   47","H,,S"
"ITM00016252","1998-12-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   38","H,,S"
"ITM00016252","1998-12-31","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   35","H,,S"
"ITM00016252","1999-01-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   48","H,,S"
"ITM00016252","1999-01-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   72",",,S",,,"   59","H,,S"
"ITM00016252","1999-01-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   45","H,,S"
"ITM00016252","1999-01-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   53","H,,S"
"ITM00016252","1999-01-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   68","H,,S"
"ITM00016252","1999-01-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  108","H,,S"
"ITM00016252","1999-01-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   99","H,,S"
"ITM00016252","1999-01-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   79","H,,S"
"ITM00016252","1999-01-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   90","H,,S"
"ITM00016252","1999-01-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   73","H,,S"
"ITM00016252","1999-01-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   52","H,,S"
"ITM00016252","1999-01-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   49","H,,S"
"ITM00016252","1999-01-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   27","H,,S"
"ITM00016252","1999-01-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   29","H,,S"
"ITM00016252","1999-01-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   61","H,,S"
"ITM00016252","1999-01-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   63","H,,S"
"ITM00016252","1999-01-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   46","H,,S"
"ITM00016252","1999-01-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   47","H,,S"
"ITM00016252","1999-01-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   38","H,,S"
"ITM00016252","1999-01-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   62","H,,S"
"ITM00016252","1999-01-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   47","H,,S"
"ITM00016252","1999-01-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   45","H,,S"
"ITM00016252","1999-01-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   59","H,,S"
"ITM00016252","1999-01-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   51","H,,S"
"ITM00016252","1999-01-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   14","H,,S"
"ITM00016252","1999-01-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -3","H,,S"
"ITM00016252","1999-01-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -69","H,,S"
"ITM00016252","1999-01-31","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -61","H,,S"
"ITM00016252","1999-02-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -54","H,,S"
"ITM00016252","1999-02-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -29","H,,S"
"ITM00016252","1999-02-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    2","H,,S"
"ITM00016252","1999-02-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   54","H,,S"
"ITM00016252","1999-02-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   49","H,,S"
"ITM00016252","1999-02-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   59","H,,S"
"ITM00016252","1999-02-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   19","H,,S"
"ITM00016252","1999-02-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   22","H,,S"
"ITM00016252","1999-02-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   46","H,,S"
"ITM00016252","1999-02-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -14","H,,S"
"ITM00016252","1999-02-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -41","H,,S"
"ITM00016252","1999-02-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -34","H,,S"
"ITM00016252","1999-02-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -14","H,,S"
"ITM00016252","1999-02-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  -22","H,,S"
"ITM00016252","1999-02-16","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,,,"    1","H,,S"
"ITM00016252","1999-02-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   28","H,,S"
"ITM00016252","1999-02-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   27","H,,S"
"ITM00016252","1999-02-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   35","H,,S"
"ITM00016252","1999-02-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   74","H,,S"
"ITM00016252","1999-02-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   86","H,,S"
"ITM00016252","1999-02-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   87","H,,S"
"ITM00016252","1999-02-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   29","H,,S"
"ITM00016252","1999-02-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   32","H,,S"
"ITM00016252","1999-02-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   33","H,,S"
"ITM00016252","1999-02-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   52","H,,S"
"ITM00016252","1999-02-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   88","H,,S"
"ITM00016252","1999-02-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   88","H,,S"
"ITM00016252","1999-03-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   78","H,,S"
"ITM00016252","1999-03-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  113","H,,S"
"ITM00016252","1999-03-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  104","H,,S"
"ITM00016252","1999-03-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   90","H,,S"
"ITM00016252","1999-03-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   53","H,,S"
"ITM00016252","1999-03-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   32","H,,S"
"ITM00016252","1999-03-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   34","H,,S"
"ITM00016252","1999-03-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   48","H,,S"
"ITM00016252","1999-03-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   76","H,,S"
"ITM00016252","1999-03-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  104","H,,S"
"ITM00016252","1999-03-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  130","H,,S"
"ITM00016252","1999-03-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  121","H,,S"
"ITM00016252","1999-03-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  136","H,,S"
"ITM00016252","1999-03-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  139","H,,S"
"ITM00016252","1999-03-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  131","H,,S"
"ITM00016252","1999-03-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  107","H,,S"
"ITM00016252","1999-03-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   22","H,,S"
"ITM00016252","1999-03-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   -4","H,,S"
"ITM00016252","1999-03-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"    4","H,,S"
"ITM00016252","1999-03-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   24","H,,S"
"ITM00016252","1999-03-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   33","H,,S"
"ITM00016252","1999-03-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   52","H,,S"
"ITM00016252","1999-03-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   53","H,,S"
"ITM00016252","1999-03-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   86","H,,S"
"ITM00016252","1999-03-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   97","H,,S"
"ITM00016252","1999-03-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  118","H,,S"
"ITM00016252","1999-03-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   97","H,,S"
"ITM00016252","1999-03-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   56","H,,S"
"ITM00016252","1999-03-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   61","H,,S"
"ITM00016252","1999-03-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   67","H,,S"
"ITM00016252","1999-03-31","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   78","H,,S"
"ITM00016252","1999-04-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  107","H,,S"
"ITM00016252","1999-04-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  115","H,,S"
"ITM00016252","1999-04-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   88","H,,S"
"ITM00016252","1999-04-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  103","H,,S"
"ITM00016252","1999-04-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  133","H,,S"
"ITM00016252","1999-04-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  147","H,,S"
"ITM00016252","1999-04-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  133","H,,S"
"ITM00016252","1999-04-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   81","H,,S"
"ITM00016252","1999-04-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   68",",,S",,,"   54","H,,S"
"ITM00016252","1999-04-10","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   65","H,,S"
"ITM00016252","1999-04-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   92","H,,S"
"ITM00016252","1999-04-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   87","H,,S"
"ITM00016252","1999-04-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  100",",,S",,,"   71","H,,S"
"ITM00016252","1999-04-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   86","H,,S"
"ITM00016252","1999-04-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  112","H,,S"
"ITM00016252","1999-04-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  124","H,,S"
"ITM00016252","1999-04-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   74","H,,S"
"ITM00016252","1999-04-18","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   67","H,,S"
"ITM00016252","1999-04-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   85","H,,S"
"ITM00016252","1999-04-20","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   87","H,,S"
"ITM00016252","1999-04-21","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  106","H,,S"
"ITM00016252","1999-04-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  148","H,,S"
"ITM00016252","1999-04-23","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  124","H,,S"
"ITM00016252","1999-04-24","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   97","H,,S"
"ITM00016252","1999-04-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   94","H,,S"
"ITM00016252","1999-04-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  121","H,,S"
"ITM00016252","1999-04-27","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   95","H,,S"
"ITM00016252","1999-04-28","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  136","H,,S"
"ITM00016252","1999-04-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  178","H,,S"
"ITM00016252","1999-04-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  181","H,,S"
"ITM00016252","1999-05-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  173","H,,S"
"ITM00016252","1999-05-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  168","H,,S"
"ITM00016252","1999-05-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  169","H,,S"
"ITM00016252","1999-05-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  173","H,,S"
"ITM00016252","1999-05-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  124","H,,S"
"ITM00016252","1999-05-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  129","H,,S"
"ITM00016252","1999-05-07","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  129","H,,S"
"ITM00016252","1999-05-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  169","H,,S"
"ITM00016252","1999-05-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  144","H,,S"
"ITM00016252","1999-05-11","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  177","H,,S"
